start;end;sleep_quality;regularity;mood;heart_rate_bpm;steps;alarm_mode;air_pressure_pa;city;movements_per_hour;time_in_bed_seconds;time_asleep_seconds;time_before_sleep_seconds;window_start;window_stop;did_snore;snore_time;weather_temperature_c;weather_type;notes
2018-03-21T01:25:08Z;2018-03-21T07:00:22Z;64%;91%;Bom;0;4679;Normal;NA;Rio de Janeiro;32.2;20114.6;0.0;0.0;2018-03-21T07:05:00Z;2018-03-21T07:20:00Z;TRUE;0.0;24.0;Rain;NA
2018-03-22T02:03:13Z;2018-03-22T08:46:37Z;63%;90%;Bom;0;5646;Normal;NA;Rio de Janeiro;108.2;24203.8;0.0;0.0;2018-03-22T08:35:00Z;2018-03-22T08:50:00Z;TRUE;0.0;25.0;Rain;NA
2018-03-23T01:29:10Z;2018-03-23T07:45:16Z;59%;87%;Bom;0;4730;Normal;NA;Rio de Janeiro;104.7;22565.9;0.0;0.0;2018-03-23T07:45:00Z;2018-03-23T08:00:00Z;TRUE;0.0;24.8;Fair;NA
2018-03-27T01:23:06Z;2018-03-27T08:00:11Z;75%;0%;Bom;0;518;Normal;NA;Rio de Janeiro;37.3;23824.7;0.0;0.0;2018-03-27T07:45:00Z;2018-03-27T08:00:00Z;TRUE;0.0;24.9;Partly cloudy;NA
2018-03-28T01:43:53Z;2018-03-28T07:58:46Z;72%;97%;Bom;0;2870;Normal;NA;Rio de Janeiro;30.8;22492.8;0.0;0.0;2018-03-28T07:45:00Z;2018-03-28T08:00:00Z;TRUE;0.0;24.9;Rainy showers;NA
2018-03-29T01:49:18Z;2018-03-29T09:51:53Z;71%;90%;Bom;0;3738;Normal;NA;Rio de Janeiro;124.7;28954.6;0.0;0.0;2018-03-29T09:45:00Z;2018-03-29T10:00:00Z;TRUE;0.0;26.3;Sunny;NA
2018-04-02T23:40:40Z;2018-04-03T10:14:49Z;86%;0%;Bom;0;5161;Normal;NA;Rio de Janeiro;100.1;38048.9;0.0;0.0;2018-04-03T10:00:00Z;2018-04-03T10:15:00Z;TRUE;0.0;28.6;Partly cloudy;NA
2018-04-04T01:38:53Z;2018-04-04T07:20:05Z;66%;59%;Bom;0;5108;Normal;NA;Rio de Janeiro;32.7;20471.6;0.0;0.0;2018-04-04T07:05:00Z;2018-04-04T07:20:00Z;TRUE;0.0;24.4;Fair;NA
2018-04-05T01:14:35Z;2018-04-05T07:29:55Z;62%;77%;Bom;0;5476;Normal;NA;Rio de Janeiro;87.3;22519.5;0.0;0.0;2018-04-05T07:15:00Z;2018-04-05T07:30:00Z;TRUE;0.0;25.0;Partly cloudy;NA
2018-04-10T01:28:26Z;2018-04-10T06:59:58Z;65%;0%;Bom;0;4932;Normal;NA;Rio de Janeiro;25.3;19891.9;0.0;0.0;2018-04-10T06:45:00Z;2018-04-10T07:00:00Z;TRUE;0.0;23.3;Sunny;NA
2018-04-11T00:09:57Z;2018-04-11T07:07:29Z;81%;88%;Bom;0;5774;Normal;NA;Rio de Janeiro;28.6;25051.4;0.0;0.0;2018-04-11T07:00:00Z;2018-04-11T07:15:00Z;TRUE;0.0;23.2;Sunny;NA
2018-04-12T00:32:54Z;2018-04-12T06:59:48Z;73%;92%;Bom;0;4250;Normal;NA;Rio de Janeiro;36.5;23214.0;0.0;0.0;2018-04-12T06:45:00Z;2018-04-12T07:00:00Z;TRUE;0.0;23.2;Partly cloudy;NA
2018-04-16T01:28:47Z;2018-04-16T08:28:07Z;61%;0%;Bom;0;2503;Normal;NA;Rio de Janeiro;127.0;25160.3;0.0;0.0;2018-04-16T08:15:00Z;2018-04-16T08:30:00Z;TRUE;0.0;22.6;Rain;NA
2018-04-17T02:24:26Z;2018-04-17T07:00:08Z;52%;80%;Bom;0;4355;Normal;NA;NA;35.5;16542.2;0.0;0.0;2018-04-17T06:45:00Z;2018-04-17T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-04-18T00:42:26Z;2018-04-18T07:15:59Z;73%;82%;Bom;0;5675;Normal;NA;Rio de Janeiro;45.4;23612.8;0.0;0.0;2018-04-18T07:05:00Z;2018-04-18T07:20:00Z;TRUE;0.0;21.0;Partly cloudy;NA
2018-04-23T23:47:55Z;2018-04-24T06:49:51Z;79%;0%;Bom;0;7513;Normal;NA;Rio de Janeiro;43.4;25316.9;0.0;0.0;2018-04-24T06:35:00Z;2018-04-24T06:50:00Z;TRUE;0.0;22.3;Fair;NA
2018-04-25T00:51:50Z;2018-04-25T06:52:52Z;71%;91%;Bom;0;5780;Normal;NA;Rio de Janeiro;21.4;21661.4;0.0;0.0;2018-04-25T06:45:00Z;2018-04-25T07:00:00Z;TRUE;0.0;22.3;Fair;NA
2018-05-02T00:44:50Z;2018-05-02T07:01:30Z;70%;0%;Bom;0;1227;Normal;NA;Rio de Janeiro;45.8;22599.6;0.0;0.0;2018-05-02T07:00:00Z;2018-05-02T07:15:00Z;TRUE;0.0;21.9;Rainy showers;NA
2018-05-07T00:56:56Z;2018-05-07T07:00:13Z;72%;0%;Bom;0;2426;Normal;NA;Rio de Janeiro;17.6;21796.5;0.0;0.0;2018-05-07T06:45:00Z;2018-05-07T07:00:00Z;TRUE;0.0;21.7;Partly cloudy;NA
2018-05-10T00:39:50Z;2018-05-10T06:51:15Z;75%;96%;NA;0;7154;Normal;NA;Rio de Janeiro;10.2;22285.2;0.0;0.0;2018-05-10T06:45:00Z;2018-05-10T07:00:00Z;TRUE;0.0;20.5;Sunny;NA
2018-05-14T00:05:42Z;2018-05-14T07:20:20Z;84%;0%;Bom;0;4045;Normal;NA;Rio de Janeiro;25.4;26078.0;0.0;0.0;2018-05-14T07:05:00Z;2018-05-14T07:20:00Z;TRUE;0.0;21.4;Partly cloudy;NA
2018-05-15T00:41:24Z;2018-05-15T06:56:31Z;67%;92%;Bom;0;6005;Normal;NA;Rio de Janeiro;57.7;22506.7;0.0;0.0;2018-05-15T06:45:00Z;2018-05-15T07:00:00Z;TRUE;0.0;21.0;Partly cloudy;NA
2018-05-16T00:11:55Z;2018-05-16T07:19:46Z;76%;92%;Bom;0;6577;Normal;NA;Rio de Janeiro;59.2;25671.7;0.0;0.0;2018-05-16T07:05:00Z;2018-05-16T07:20:00Z;TRUE;0.0;22.6;Cloudy;NA
2018-05-17T00:00:17Z;2018-05-17T06:50:40Z;63%;93%;Bom;0;4533;Normal;NA;Rio de Janeiro;112.3;24623.2;0.0;0.0;2018-05-17T06:45:00Z;2018-05-17T07:00:00Z;TRUE;0.0;21.9;Rain;NA
2018-05-18T00:02:46Z;2018-05-18T06:34:34Z;70%;95%;Bom;0;6105;Normal;NA;Rio de Janeiro;60.2;23508.6;0.0;0.0;2018-05-18T06:35:00Z;2018-05-18T06:50:00Z;TRUE;0.0;21.5;Fair;NA
2018-05-22T01:24:39Z;2018-05-22T06:54:12Z;63%;0%;Bom;0;6392;Normal;NA;Rio de Janeiro;29.1;19773.5;0.0;0.0;2018-05-22T06:45:00Z;2018-05-22T07:00:00Z;TRUE;67.0;18.0;Sunny;NA
2018-05-25T00:22:52Z;2018-05-25T06:58:20Z;68%;91%;Bom;0;5411;Normal;NA;Rio de Janeiro;73.8;23728.5;0.0;0.0;2018-05-25T06:45:00Z;2018-05-25T07:00:00Z;TRUE;0.0;19.2;Fair;NA
2018-05-28T01:36:32Z;2018-05-28T08:55:26Z;77%;74%;Bom;0;1009;Normal;NA;Rio de Janeiro;62.8;26333.8;0.0;0.0;2018-05-28T08:45:00Z;2018-05-28T09:00:00Z;TRUE;0.0;20.1;Fair;NA
2018-05-28T23:59:54Z;2018-05-29T06:48:41Z;77%;69%;Bom;0;5183;Normal;NA;Rio de Janeiro;37.5;24528.0;0.0;0.0;2018-05-29T06:35:00Z;2018-05-29T06:50:00Z;TRUE;0.0;19.6;Sunny;NA
2018-06-04T00:31:00Z;2018-06-04T06:59:44Z;63%;0%;Bom;0;2852;Normal;NA;Rio de Janeiro;91.3;23324.0;0.0;0.0;2018-06-04T06:45:00Z;2018-06-04T07:00:00Z;TRUE;0.0;19.8;Rain;NA
2018-06-05T00:56:17Z;2018-06-05T06:57:59Z;71%;96%;Bom;0;5478;Normal;NA;Rio de Janeiro;21.7;21701.6;0.0;0.0;2018-06-05T06:45:00Z;2018-06-05T07:00:00Z;TRUE;0.0;18.7;Fair;NA
2018-06-11T00:42:16Z;2018-06-11T06:48:52Z;62%;0%;Bom;0;1997;Normal;NA;Rio de Janeiro;75.5;21996.0;0.0;0.0;2018-06-11T06:35:00Z;2018-06-11T06:50:00Z;TRUE;120.0;20.0;Partly cloudy;NA
2018-06-14T01:20:32Z;2018-06-14T07:09:00Z;65%;92%;Bom;0;7224;Normal;NA;Rio de Janeiro;44.1;20907.2;0.0;0.0;2018-06-14T06:55:00Z;2018-06-14T07:10:00Z;TRUE;0.0;21.7;Rain;NA
2018-06-18T01:12:40Z;2018-06-18T07:19:53Z;63%;0%;Bom;0;1696;Normal;NA;Rio de Janeiro;70.3;22032.4;0.0;0.0;2018-06-18T07:05:00Z;2018-06-18T07:20:00Z;TRUE;0.0;19.7;Fair;NA
2018-06-25T00:43:16Z;2018-06-25T06:59:06Z;72%;0%;Bom;0;492;Normal;NA;Rio de Janeiro;31.4;22550.1;0.0;0.0;2018-06-25T06:55:00Z;2018-06-25T07:10:00Z;TRUE;0.0;0.0;No weather;NA
2018-06-26T01:27:00Z;2018-06-26T07:09:32Z;65%;92%;Bom;0;5253;Normal;NA;Rio de Janeiro;32.0;20551.9;0.0;0.0;2018-06-26T07:05:00Z;2018-06-26T07:20:00Z;TRUE;0.0;0.0;No weather;NA
2018-06-27T01:04:32Z;2018-06-27T07:19:52Z;72%;94%;Bom;0;5902;Normal;NA;Rio de Janeiro;29.1;22520.2;0.0;0.0;2018-06-27T07:05:00Z;2018-06-27T07:20:00Z;TRUE;0.0;0.0;No weather;NA
2018-06-29T00:45:48Z;2018-06-29T06:50:21Z;68%;94%;Bom;51;5037;Normal;NA;Rio de Janeiro;41.5;21873.8;0.0;0.0;2018-06-29T06:35:00Z;2018-06-29T06:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-02T23:55:00Z;2018-07-03T06:49:58Z;79%;0%;Bom;0;5443;Normal;NA;Rio de Janeiro;35.0;24898.5;0.0;0.0;2018-07-03T06:35:00Z;2018-07-03T06:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-03T23:28:10Z;2018-07-04T06:59:58Z;80%;95%;Bom;0;6149;Normal;NA;Rio de Janeiro;58.1;27108.0;0.0;0.0;2018-07-04T06:45:00Z;2018-07-04T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-10T00:19:41Z;2018-07-10T06:56:56Z;76%;0%;Bom;41;5274;Normal;NA;Rio de Janeiro;30.4;23834.8;0.0;0.0;2018-07-10T06:45:00Z;2018-07-10T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-11T01:53:03Z;2018-07-11T09:47:17Z;89%;63%;Bom;0;4935;Normal;NA;Rio de Janeiro;36.3;28454.5;0.0;0.0;2018-07-11T09:35:00Z;2018-07-11T09:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-13T00:58:38Z;2018-07-13T06:55:17Z;68%;66%;Bom;0;3543;Normal;NA;Rio de Janeiro;29.1;21399.1;0.0;0.0;2018-07-13T06:45:00Z;2018-07-13T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-17T01:12:24Z;2018-07-17T06:29:33Z;62%;0%;Bom;0;6876;Normal;NA;Rio de Janeiro;24.1;19028.7;0.0;0.0;2018-07-17T06:15:00Z;2018-07-17T06:30:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-18T01:21:04Z;2018-07-18T07:20:09Z;65%;92%;NA;0;10948;Normal;NA;Rio de Janeiro;49.1;21544.7;0.0;0.0;2018-07-18T07:15:00Z;2018-07-18T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-20T01:06:08Z;2018-07-20T07:00:05Z;66%;93%;Bom;0;7617;Normal;NA;Rio de Janeiro;42.6;21237.7;0.0;0.0;2018-07-20T06:45:00Z;2018-07-20T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-07-22T23:56:04Z;2018-07-23T07:45:21Z;85%;84%;Bom;0;4956;Normal;NA;Rio de Janeiro;51.0;28156.9;0.0;0.0;2018-07-23T07:35:00Z;2018-07-23T07:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-13T00:17:13Z;2018-11-13T07:56:59Z;70%;0%;NA;0;0;Normal;100.9;NA;30.2;27586.0;0.0;0.0;2018-11-13T07:30:00Z;2018-11-13T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-14T01:39:33Z;2018-11-14T08:58:40Z;66%;0%;NA;0;0;Normal;100.6;NA;36.2;26347.5;20375.4;2107.8;2018-11-14T08:30:00Z;2018-11-14T09:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-19T01:57:39Z;2018-11-19T08:50:25Z;82%;0%;NA;0;0;Normal;100.4;NA;7.9;24765.7;20720.7;1485.9;2018-11-19T08:20:00Z;2018-11-19T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-21T01:51:54Z;2018-11-21T08:18:43Z;62%;95%;NA;0;0;Normal;101.4;NA;32.8;23209.4;21507.4;1237.8;2018-11-21T08:00:00Z;2018-11-21T08:30:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-22T01:36:49Z;2018-11-22T08:27:55Z;67%;96%;NA;0;0;Normal;101.0;NA;31.5;24665.8;22857.0;1068.9;2018-11-22T08:00:00Z;2018-11-22T08:30:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-23T01:53:21Z;2018-11-23T08:59:39Z;76%;95%;NA;0;5351;Normal;100.8;NA;23.6;25578.4;22764.8;511.6;2018-11-23T08:30:00Z;2018-11-23T09:00:00Z;TRUE;97.0;0.0;No weather;NA
2018-11-26T02:22:28Z;2018-11-26T08:47:32Z;48%;94%;NA;0;66;Normal;100.9;NA;97.9;23103.8;20254.4;462.1;2018-11-26T08:20:00Z;2018-11-26T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-27T03:20:18Z;2018-11-27T08:48:21Z;56%;92%;NA;0;5087;Normal;101.2;NA;36.1;19683.7;16993.6;1377.9;2018-11-27T08:20:00Z;2018-11-27T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-28T02:43:47Z;2018-11-28T08:47:28Z;60%;93%;NA;0;5011;Normal;101.2;NA;45.2;21821.5;18330.0;436.4;2018-11-28T08:20:00Z;2018-11-28T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-29T01:12:52Z;2018-11-29T06:30:47Z;62%;85%;NA;0;7211;Normal;101.0;NA;7.1;19075.4;16659.2;890.2;2018-11-29T06:30:00Z;2018-11-29T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-11-30T02:10:23Z;2018-11-30T08:49:49Z;64%;79%;NA;0;10274;Normal;100.3;NA;49.7;23966.1;21889.0;878.8;2018-11-30T08:20:00Z;2018-11-30T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-02T23:32:45Z;2018-12-03T08:23:42Z;97%;74%;NA;0;391;Normal;100.5;NA;23.4;31856.8;25697.8;4247.6;2018-12-03T08:20:00Z;2018-12-03T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-04T02:22:03Z;2018-12-04T08:38:59Z;66%;74%;NA;0;9465;Normal;100.4;NA;30.2;22616.0;20128.2;2487.8;2018-12-04T08:20:00Z;2018-12-04T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-05T00:42:58Z;2018-12-05T07:35:30Z;77%;76%;NA;0;7870;Normal;100.2;NA;16.6;24752.0;19224.1;3300.3;2018-12-05T07:30:00Z;2018-12-05T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-06T01:33:49Z;2018-12-06T07:50:46Z;73%;81%;NA;0;6256;Normal;100.7;NA;6.5;22617.4;22165.1;452.3;2018-12-06T07:50:00Z;2018-12-06T08:20:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-07T01:37:36Z;2018-12-07T08:47:29Z;76%;87%;NA;0;2900;Normal;100.9;NA;25.7;25793.1;24761.4;1031.7;2018-12-07T08:20:00Z;2018-12-07T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-10T01:49:15Z;2018-12-10T08:35:46Z;68%;97%;NA;0;392;Normal;101.6;NA;34.8;24391.0;19512.8;3658.7;2018-12-10T08:20:00Z;2018-12-10T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-11T05:34:34Z;2018-12-11T09:28:40Z;36%;61%;NA;0;7734;Normal;101.3;NA;48.0;14045.5;10346.9;280.9;2018-12-11T09:00:00Z;2018-12-11T09:30:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-12T03:36:26Z;2018-12-12T08:30:16Z;52%;68%;NA;0;6014;Normal;101.1;NA;26.5;17629.7;13633.6;352.6;2018-12-12T08:10:00Z;2018-12-12T08:40:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-13T01:41:16Z;2018-12-13T08:26:47Z;69%;73%;NA;0;7221;Normal;100.8;NA;33.1;24331.7;18329.9;4623.0;2018-12-13T08:10:00Z;2018-12-13T08:40:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-14T01:08:49Z;2018-12-14T07:57:49Z;73%;83%;NA;0;7030;Normal;100.8;NA;25.6;24539.9;20450.0;4090.0;2018-12-14T07:30:00Z;2018-12-14T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-14T07:58:19Z;2018-12-14T08:39:52Z;9%;42%;NA;0;0;Normal;100.8;NA;0.0;2493.1;2443.2;49.9;2018-12-14T08:10:00Z;2018-12-14T08:40:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-17T01:04:20Z;2018-12-17T06:49:09Z;64%;-53%;NA;0;2159;Normal;101.0;NA;18.6;20689.2;18413.4;1517.2;2018-12-17T07:00:00Z;2018-12-17T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-18T01:04:23Z;2018-12-18T07:57:25Z;74%;16%;NA;0;9291;Normal;100.7;NA;24.1;24782.0;23542.9;1239.1;2018-12-18T07:30:00Z;2018-12-18T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-19T01:55:11Z;2018-12-19T07:45:18Z;65%;91%;NA;0;5302;Normal;100.8;NA;17.6;21007.0;19676.6;420.1;2018-12-19T07:30:00Z;2018-12-19T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-20T02:06:39Z;2018-12-20T08:24:43Z;69%;92%;NA;0;6271;Normal;100.6;NA;21.4;22683.7;21171.5;1058.6;2018-12-20T08:30:00Z;2018-12-20T09:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-21T00:45:43Z;2018-12-21T01:17:06Z;6%;0%;NA;0;4403;Normal;100.6;NA;0.0;1882.2;1844.5;37.6;2018-12-21T06:30:00Z;2018-12-21T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-12-21T01:28:06Z;2018-12-21T06:42:38Z;59%;88%;NA;0;4403;Normal;100.5;NA;14.8;18871.8;14782.9;4088.9;2018-12-21T06:30:00Z;2018-12-21T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-02T00:08:13Z;2019-01-02T07:40:48Z;72%;0%;NA;0;7466;Normal;101.0;NA;40.4;27154.7;23715.1;543.1;2019-01-02T07:30:00Z;2019-01-02T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-03T02:04:52Z;2019-01-03T08:44:13Z;76%;75%;NA;0;5951;Normal;100.6;NA;13.2;23961.2;16453.4;3833.8;2019-01-03T08:20:00Z;2019-01-03T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-04T02:36:22Z;2019-01-04T08:00:05Z;52%;82%;NA;0;6755;Normal;100.4;NA;38.6;19422.9;14049.3;3755.1;2019-01-04T07:30:00Z;2019-01-04T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-07T02:17:50Z;2019-01-07T07:41:38Z;64%;95%;NA;0;6708;Normal;100.7;NA;5.1;19428.3;19039.7;388.6;2019-01-07T07:30:00Z;2019-01-07T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-08T00:51:38Z;2019-01-08T07:48:32Z;82%;87%;NA;0;8983;Normal;100.7;NA;7.0;25013.6;24513.4;500.3;2019-01-08T07:20:00Z;2019-01-08T07:50:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-09T01:24:54Z;2019-01-09T07:08:58Z;66%;88%;NA;0;6336;Normal;100.9;NA;9.1;20644.0;18097.9;1789.2;2019-01-09T07:00:00Z;2019-01-09T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-10T00:46:45Z;2019-01-10T07:29:11Z;73%;90%;NA;0;5090;Normal;100.9;NA;18.8;24146.0;20363.1;2656.1;2019-01-10T07:00:00Z;2019-01-10T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-11T01:13:20Z;2019-01-11T07:30:27Z;70%;93%;NA;0;7214;Normal;100.9;NA;15.3;22627.1;17573.7;3771.2;2019-01-11T07:00:00Z;2019-01-11T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-12T02:48:22Z;2019-01-12T09:55:11Z;72%;85%;NA;0;8643;Normal;100.8;NA;29.6;25609.1;25096.9;512.2;2019-01-12T09:30:00Z;2019-01-12T10:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-14T01:07:47Z;2019-01-14T07:28:42Z;69%;66%;NA;0;784;Normal;100.9;NA;17.7;22854.3;16988.4;1447.4;2019-01-14T07:00:00Z;2019-01-14T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-15T01:11:25Z;2019-01-15T07:03:54Z;67%;81%;NA;0;6796;Normal;100.8;NA;10.1;21148.2;16636.6;2114.8;2019-01-15T07:00:00Z;2019-01-15T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-16T01:02:15Z;2019-01-16T07:01:31Z;68%;97%;NA;0;5521;Normal;100.8;NA;11.6;21556.5;13149.5;6323.2;2019-01-16T07:00:00Z;2019-01-16T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-17T00:24:38Z;2019-01-17T07:22:31Z;81%;95%;NA;0;6236;Normal;101.0;NA;6.7;25073.8;24572.4;501.5;2019-01-17T07:00:00Z;2019-01-17T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-18T00:21:05Z;2019-01-18T06:41:20Z;69%;95%;NA;0;5121;Normal;100.9;NA;17.4;22815.5;18708.7;3042.1;2019-01-18T06:30:00Z;2019-01-18T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-18T06:41:41Z;2019-01-18T07:01:02Z;4%;45%;NA;0;0;Normal;100.8;NA;0.0;1161.7;1138.5;23.2;2019-01-18T07:10:00Z;2019-01-18T07:40:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-20T23:47:53Z;2019-01-21T06:57:25Z;72%;-46%;NA;0;963;Normal;101.0;NA;29.3;25772.3;21133.3;4639.0;2019-01-21T06:30:00Z;2019-01-21T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-22T00:10:25Z;2019-01-22T07:13:52Z;82%;26%;NA;0;6179;Normal;100.9;NA;6.7;25406.9;20071.5;2794.8;2019-01-22T07:00:00Z;2019-01-22T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-23T00:42:56Z;2019-01-23T07:12:17Z;68%;95%;NA;0;6332;Normal;101.0;NA;22.2;23360.6;17053.2;4438.5;2019-01-23T07:00:00Z;2019-01-23T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-24T01:12:40Z;2019-01-24T07:04:13Z;69%;95%;NA;0;5232;Normal;100.8;NA;3.7;21093.2;20671.3;421.9;2019-01-24T07:00:00Z;2019-01-24T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-24T23:57:26Z;2019-01-25T06:40:15Z;75%;92%;NA;0;5440;Normal;100.9;NA;11.8;24169.2;19657.6;3544.8;2019-01-25T06:35:00Z;2019-01-25T07:05:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-28T01:33:37Z;2019-01-28T07:51:02Z;72%;77%;NA;0;1154;Normal;101.1;NA;7.8;22645.7;22192.8;452.9;2019-01-28T07:30:00Z;2019-01-28T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-29T00:11:35Z;2019-01-29T07:57:57Z;66%;88%;NA;0;6490;Normal;101.1;NA;48.3;27981.8;24903.8;559.6;2019-01-29T07:30:00Z;2019-01-29T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-30T00:05:13Z;2019-01-30T07:58:37Z;74%;93%;NA;0;6413;Normal;100.9;NA;36.7;28403.5;23859.0;568.1;2019-01-30T07:30:00Z;2019-01-30T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-01-30T23:43:02Z;2019-01-31T07:30:39Z;94%;93%;NA;0;4263;Normal;100.8;NA;0.0;28056.8;27495.6;561.1;2019-01-31T07:00:00Z;2019-01-31T07:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-01T00:20:36Z;2019-02-01T06:58:20Z;54%;94%;NA;0;3774;Normal;100.8;NA;54.6;23864.1;19170.8;477.3;2019-02-01T06:30:00Z;2019-02-01T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-03T23:31:56Z;2019-02-04T08:32:04Z;100%;80%;NA;0;823;Normal;100.8;NA;12.6;32407.8;29275.0;1080.3;2019-02-04T08:20:00Z;2019-02-04T08:50:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-07T00:24:31Z;2019-02-07T07:26:26Z;76%;84%;NA;0;7189;Normal;100.8;NA;17.3;25314.3;17382.5;5316.0;2019-02-07T07:15:00Z;2019-02-07T07:45:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-08T01:04:02Z;2019-02-08T07:41:38Z;68%;92%;NA;0;7046;Normal;100.7;NA;24.4;23856.0;19721.0;4135.0;2019-02-08T07:30:00Z;2019-02-08T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-11T01:51:48Z;2019-02-11T07:39:17Z;63%;93%;NA;0;252;Normal;100.5;NA;15.7;20849.7;18208.7;2224.0;2019-02-11T07:30:00Z;2019-02-11T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-12T02:02:41Z;2019-02-12T07:40:06Z;63%;98%;NA;0;6517;Normal;100.5;NA;12.1;20245.9;17344.0;2901.9;2019-02-12T07:30:00Z;2019-02-12T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-13T02:13:22Z;2019-02-13T08:28:45Z;47%;95%;NA;0;6224;Normal;100.7;NA;62.9;22522.9;19444.8;450.5;2019-02-13T08:00:00Z;2019-02-13T08:30:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-14T00:34:52Z;2019-02-14T07:24:35Z;64%;89%;NA;0;7200;Normal;101.1;NA;38.1;24583.6;20404.4;4179.2;2019-02-14T07:20:00Z;2019-02-14T07:50:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-15T00:45:47Z;2019-02-15T07:41:22Z;60%;88%;NA;0;8439;Normal;101.0;NA;49.3;24934.4;22108.5;498.7;2019-02-15T07:30:00Z;2019-02-15T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-18T00:03:20Z;2019-02-18T07:57:34Z;71%;92%;NA;0;2343;Normal;100.5;NA;45.1;28453.8;26367.2;569.1;2019-02-18T07:30:00Z;2019-02-18T08:00:00Z;TRUE;0.0;0.0;No weather;NA
2019-02-19T01:13:54Z;2019-02-19T07:38:32Z;64%;88%;NA;0;5189;Normal;100.6;NA;30.6;23077.7;20231.4;2846.2;2019-02-19T07:30:00Z;2019-02-19T08:00:00Z;TRUE;0.0;0.0;No weather;NA
